zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
1527,42.19218,-71.77416,Millbury,MA,Massachusetts,TRUE,,13630,328.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1529,42.03905,-71.57766,Millville,MA,Massachusetts,TRUE,,3242,253.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1531,42.31929,-72.12795,New Braintree,MA,Massachusetts,TRUE,,1298,18.6,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1532,42.32315,-71.64621,Northborough,MA,Massachusetts,TRUE,,14985,295.9,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1534,42.14043,-71.643,Northbridge,MA,Massachusetts,TRUE,,6311,248.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1535,42.2695,-72.07795,North Brookfield,MA,Massachusetts,TRUE,,4764,85,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1536,42.23236,-71.69101,North Grafton,MA,Massachusetts,TRUE,,7786,319,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1537,42.16157,-71.89148,North Oxford,MA,Massachusetts,TRUE,,2289,124.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1540,42.11634,-71.85733,Oxford,MA,Massachusetts,TRUE,,11484,225.4,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1541,42.45649,-71.88128,Princeton,MA,Massachusetts,TRUE,,3443,37.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1542,42.20187,-71.91079,Rochdale,MA,Massachusetts,TRUE,,2314,211.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1543,42.38482,-71.96727,Rutland,MA,Massachusetts,TRUE,,8586,87.7,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1545,42.28423,-71.71554,Shrewsbury,MA,Massachusetts,TRUE,,36666,657,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1550,42.06039,-72.03377,Southbridge,MA,Massachusetts,TRUE,,16894,319,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1560,42.17496,-71.67756,South Grafton,MA,Massachusetts,TRUE,,4401,490.7,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1561,42.44395,-71.6855,South Lancaster,MA,Massachusetts,TRUE,,294,1033.6,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1562,42.24715,-71.99189,Spencer,MA,Massachusetts,TRUE,,11913,137.4,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1564,42.44124,-71.77297,Sterling,MA,Massachusetts,TRUE,,8052,98.5,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1566,42.1024,-72.08116,Sturbridge,MA,Massachusetts,TRUE,,5618,85.7,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1568,42.17702,-71.60467,Upton,MA,Massachusetts,TRUE,,7762,134.6,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1569,42.05873,-71.63708,Uxbridge,MA,Massachusetts,TRUE,,13939,180.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1570,42.05206,-71.8485,Webster,MA,Massachusetts,TRUE,,16971,523.9,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1571,42.05501,-71.93519,Dudley,MA,Massachusetts,TRUE,,11682,211.1,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1581,42.26816,-71.61402,Westborough,MA,Massachusetts,TRUE,,18982,342.4,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1583,42.37025,-71.78499,West Boylston,MA,Massachusetts,TRUE,,7676,232.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1585,42.24152,-72.16193,West Brookfield,MA,Massachusetts,TRUE,,4574,68.8,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1588,42.11992,-71.66955,Whitinsville,MA,Massachusetts,TRUE,,9775,436.5,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1590,42.13395,-71.75087,Sutton,MA,Massachusetts,TRUE,,9385,107,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1602,42.27223,-71.84951,Worcester,MA,Massachusetts,TRUE,,23854,1527.5,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1603,42.24406,-71.84445,Worcester,MA,Massachusetts,TRUE,,19336,1704.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1604,42.25146,-71.76773,Worcester,MA,Massachusetts,TRUE,,37468,2079.6,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1605,42.28947,-71.78751,Worcester,MA,Massachusetts,TRUE,,28820,1794.7,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1606,42.31444,-71.79556,Worcester,MA,Massachusetts,TRUE,,19729,1242.5,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1607,42.22748,-71.78877,Worcester,MA,Massachusetts,TRUE,,8583,1019.5,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1608,42.26185,-71.80162,Worcester,MA,Massachusetts,TRUE,,3639,3354.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1609,42.28645,-71.82895,Worcester,MA,Massachusetts,TRUE,,21142,2265.6,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1610,42.24674,-71.80966,Worcester,MA,Massachusetts,TRUE,,23040,4352.1,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1611,42.23829,-71.87726,Cherry Valley,MA,Massachusetts,TRUE,,2241,251.5,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1612,42.31035,-71.93077,Paxton,MA,Massachusetts,TRUE,,4870,122.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1701,42.32174,-71.43817,Framingham,MA,Massachusetts,TRUE,,32570,710.4,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1702,42.28217,-71.43387,Framingham,MA,Massachusetts,TRUE,,39149,1775.8,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1718,42.51973,-71.42939,Acton,MA,Massachusetts,TRUE,,813,3899.9,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1719,42.48836,-71.51782,Boxborough,MA,Massachusetts,TRUE,,5794,187.5,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1720,42.48417,-71.43805,Acton,MA,Massachusetts,TRUE,,22684,418.4,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1721,42.25729,-71.46866,Ashland,MA,Massachusetts,TRUE,,17576,519.3,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1730,42.49697,-71.27834,Bedford,MA,Massachusetts,TRUE,,14053,372.6,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1731,42.45675,-71.27952,Hanscom Afb,MA,Massachusetts,TRUE,,2061,680.4,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1740,42.43616,-71.60728,Bolton,MA,Massachusetts,TRUE,,5236,94.8,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1741,42.53001,-71.35128,Carlisle,MA,Massachusetts,TRUE,,5186,122.6,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1742,42.46225,-71.36424,Concord,MA,Massachusetts,TRUE,,19350,280.1,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1745,42.29204,-71.5013,Fayville,MA,Massachusetts,TRUE,,588,384.1,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1746,42.19775,-71.44499,Holliston,MA,Massachusetts,TRUE,,14634,280.4,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1747,42.1248,-71.53508,Hopedale,MA,Massachusetts,TRUE,,5951,441,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1748,42.2255,-71.53779,Hopkinton,MA,Massachusetts,TRUE,,17178,219.7,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1749,42.38868,-71.54647,Hudson,MA,Massachusetts,TRUE,,19868,638.5,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
